@relation 'MyLucene-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute commit_hour numeric
@attribute cumulative_bug_count numeric
@attribute change_log_length numeric
@attribute changed_LOC numeric
@attribute nd numeric
@attribute entropy numeric
@attribute la numeric
@attribute AGE {7938632.0,138.0,9707.0,8300.0,3937699.0,243437.0,243505.0,259621.0,2.8470231E7,242.0,582042.0,93843.0,0.0,2335332.0,1064838.0,712043.0,2276333.0,961875.0,4451746.0,774853.0,6931638.0,431175.0,5287162.0,5286572.0,1.2041838E7,4760979.0,2113213.0,1575119.0,4290911.0,2868435.0,4703288.0,544814.0,3254401.0,1283829.0,3491681.0,null}
@attribute CountDeclClassVariable_delta numeric
@attribute CountSemicolon_delta numeric
@attribute CountDeclmethodNameDefault_delta numeric
@attribute SumCyclomaticModified_delta numeric
@attribute CountLineCodeDecl_delta numeric
@attribute CountLineCode_delta numeric
@attribute CountDeclInstancemethodName_delta numeric
@attribute CountLineBlank_delta numeric
@attribute CountLine_delta numeric
@attribute CountDeclClassmethodName_delta numeric
@attribute CountDeclmethodNamePrivate_delta numeric
@attribute CountDeclmethodNamePublic_delta numeric
@attribute CountDeclClass_delta numeric
@attribute CountDeclmethodNameProtected_delta numeric
@attribute CountStmt_delta numeric
@attribute s13 numeric
@attribute s18 numeric
@attribute s46 numeric
@attribute s50 numeric
@attribute s75 numeric
@attribute s94 numeric
@attribute s112 numeric
@attribute s118 numeric
@attribute s145 numeric
@attribute s162 numeric
@attribute s174 numeric
@attribute s252 numeric
@attribute s263 numeric
@attribute s286 numeric
@attribute s319 numeric
@attribute s344 numeric
@attribute s370 numeric
@attribute s394 numeric
@attribute s418 numeric
@attribute s423 numeric
@attribute s464 numeric
@attribute s487 numeric
@attribute s500 numeric
@attribute s562 numeric
@attribute s569 numeric
@attribute s620 numeric
@attribute s755 numeric
@attribute s768 numeric
@attribute s782 numeric
@attribute s783 numeric
@attribute s792 numeric
@attribute s980 numeric
@attribute s1095 numeric
@attribute s1262 numeric
@attribute s1267 numeric
@attribute s1275 numeric
@attribute s1277 numeric
@attribute s1306 numeric
@attribute s1308 numeric
@attribute s1351 numeric
@attribute s1420 numeric
@attribute s1427 numeric
@attribute s1631 numeric
@attribute s1733 numeric
@attribute s2030 numeric
@attribute s2218 numeric
@attribute s2245 numeric
@attribute s2584 numeric
@attribute s2959 numeric
@attribute s2984 numeric
@attribute s3207 numeric
@attribute s3266 numeric
@attribute s3336 numeric
@attribute s3719 numeric
@attribute s4101 numeric
@attribute s5029 numeric
@attribute s5652 numeric
@attribute s6776 numeric
@attribute s6826 numeric
@attribute s6890 numeric
@attribute s6960 numeric
@attribute s7053 numeric
@attribute s7068 numeric
@attribute s7237 numeric
@attribute s7729 numeric
@attribute s9832 numeric
@attribute bug_introducing {0,1}

@data
9,4,222,64,1,0.78369,55,null,-2,10,0,3,4,16,2,2,46,0,0,2,0,0,13,0,111,0,0,3,14,4,0,0,9,0,10,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,3,222,2,1,0.78369,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,6,222,48,1,0.78369,39,null,0,12,0,5,6,17,2,3,30,0,0,2,0,0,17,0,151,0,0,0,13,1,0,3,16,0,17,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,24,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,7,222,47,1,0.78369,40,null,0,10,0,4,5,15,2,3,33,0,0,2,0,0,14,0,121,0,0,3,23,0,0,5,16,0,21,0,0,0,11,0,0,1,0,0,0,0,0,0,1,0,0,0,19,2,0,0,0,0,0,0,0,21,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,6,222,7,1,0.78369,4,null,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,111,0,0,0,5,2,0,0,8,2,6,0,0,0,7,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4,222,6,1,0.78369,3,null,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,111,0,0,0,2,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,310,123,1,0.784746,81,null,-1,11,0,8,2,18,4,4,39,0,-1,5,0,0,19,0,1101,0,0,0,16,2,0,24,85,1,42,0,8,0,36,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,310,32,1,0.784746,15,null,0,-1,0,0,-2,-2,0,0,-2,0,0,0,0,0,-1,0,111,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4,310,248,1,0.784746,132,null,0,8,0,5,0,16,0,0,16,0,0,0,0,0,13,0,1181,0,0,0,0,0,0,0,201,0,12,0,0,0,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,8,236,4,1,0,4,null,0,2,0,1,0,4,0,0,4,0,0,0,0,0,3,0,121,0,0,0,1,0,0,0,11,0,16,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,5,202,123,2,0.715817,81,null,-1,11,0,8,2,18,4,4,39,0,-1,5,0,0,19,0,1101,1,1,0,16,2,0,24,85,1,42,0,8,0,36,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,202,32,2,0.715817,15,null,0,-1,0,0,-2,-2,0,0,-2,0,0,0,0,0,-1,0,111,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,4,202,248,2,0.715817,132,null,0,8,0,5,0,16,0,0,16,0,0,0,0,0,13,0,1181,1,1,0,0,0,0,0,201,0,12,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,202,4,2,0.715817,2,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3,202,2,2,0.715817,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,1,1,0,6,1,0,2,43,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,7,0,2,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,6,202,13,2,0.715817,7,null,0,1,0,1,4,2,0,-2,1,0,0,0,0,0,2,0,161,1,1,0,9,1,0,4,24,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3,202,74,2,0.715817,70,null,1,13,0,8,7,25,4,8,66,0,0,4,0,0,21,0,111,1,1,0,15,0,0,2,16,0,15,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,4,202,64,2,0.715817,55,null,-2,10,0,3,4,16,2,2,46,0,0,2,0,0,13,0,111,1,1,3,14,4,0,0,9,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21,8,202,4,2,0.715817,4,null,0,2,0,1,0,4,0,0,4,0,0,0,0,0,3,0,121,1,1,0,1,0,0,0,11,0,16,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3,202,2,2,0.715817,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,6,202,48,2,0.715817,39,null,0,12,0,5,6,17,2,3,30,0,0,2,0,0,17,0,151,1,1,0,13,1,0,3,16,0,17,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,24,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,7,202,47,2,0.715817,40,null,0,10,0,4,5,15,2,3,33,0,0,2,0,0,14,0,121,1,1,3,23,0,0,5,16,0,21,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,19,2,0,0,0,0,0,0,0,21,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,6,202,7,2,0.715817,4,null,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,111,1,1,0,5,2,0,0,8,2,6,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,4,202,6,2,0.715817,3,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,1,0,2,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,202,2,2,0.715817,1,null,0,0,0,0,1,-1,0,0,-1,0,0,0,0,0,0,0,111,1,1,0,5,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,180,8,1,0,6,null,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,11,0,0,0,3,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,198,138,1,0,127,null,0,57,0,18,26,90,8,19,117,0,1,7,1,0,73,1,161,0,0,0,10,0,0,4,8,0,28,0,0,0,25,0,6,0,0,6,0,31,0,0,0,0,0,0,12,0,0,2,0,0,0,0,0,12,23,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,1
17,12,203,122,2,0.900818,111,null,3,32,0,10,7,56,2,19,100,0,0,2,0,0,42,1,131,0,0,1,30,4,0,52,74,2,54,0,0,0,23,0,93,0,0,0,0,0,0,0,0,10,0,0,4,1,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1
17,5,203,64,2,0.900818,54,null,0,22,0,7,7,37,0,6,44,0,0,0,0,0,29,1,161,0,0,0,6,1,0,0,46,0,0,0,0,0,22,1,2,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,22,13,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
17,3,203,7,2,0.900818,6,null,0,4,0,0,3,5,0,0,5,0,0,0,0,0,4,1,11,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,4,203,76,2,0.900818,57,null,4,11,0,5,10,22,1,2,38,0,0,1,0,0,16,1,121,0,0,0,10,2,0,14,34,1,19,0,0,0,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
17,1,203,9,2,0.900818,7,null,0,2,0,1,2,4,1,1,5,0,0,1,0,0,3,1,121,0,0,0,7,2,0,0,2,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,203,60,2,0.900818,42,null,0,1,0,1,1,1,1,1,24,0,0,1,0,0,1,1,191,0,0,0,67,16,0,21,55,15,46,0,0,0,9,0,1,0,0,0,7,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,1,63,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,1,203,28,2,0.900818,16,null,0,1,0,1,0,3,1,1,4,0,0,1,0,0,3,1,1101,0,0,0,10,2,0,0,20,1,37,0,0,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,10,203,32,2,0.900818,8,null,0,-7,0,-3,-4,-11,0,-3,-16,0,0,0,0,0,-10,1,131,0,0,1,17,6,0,4,21,0,0,0,0,0,26,0,5,0,0,0,1,1,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,14,18,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
17,13,203,65,2,0.900818,59,null,0,27,0,7,6,48,1,3,53,0,0,1,0,0,34,1,171,0,0,0,8,3,0,0,57,2,27,0,0,0,16,0,19,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,30,0,0,0,0,0,0,0,17,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0
17,0,203,64,2,0.900818,64,null,1,15,0,7,9,29,3,6,62,0,0,3,1,0,23,1,11,0,0,0,8,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,203,24,2,0.900818,23,null,0,1,0,2,-1,4,0,3,22,0,0,0,0,0,3,1,111,0,0,0,6,0,0,2,5,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,203,16,2,0.900818,16,null,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,1,11,0,0,0,13,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,203,33,2,0.900818,31,null,0,1,0,1,0,-1,1,2,27,0,0,1,0,0,1,1,11,0,0,0,12,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,203,66,2,0.900818,66,null,1,20,0,12,15,38,8,13,66,0,0,8,1,0,33,1,11,0,0,0,2,0,0,0,8,0,20,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,203,130,2,0.900818,93,null,0,32,0,8,14,40,0,7,56,0,0,0,0,0,40,1,111,0,0,0,3,7,0,2,43,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,1,21,24,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
17,1,203,178,2,0.900818,115,null,2,36,0,9,14,53,0,8,52,0,0,0,0,0,45,1,121,0,0,2,13,6,0,9,44,6,27,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,4,23,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,168,10,1,0.976252,0,null,0,-1,0,-1,-1,-3,-1,-1,-10,0,0,-1,0,0,-2,1,121,0,0,0,7,2,0,0,2,0,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,18,168,15,1,0.976252,14,null,0,8,0,1,3,13,0,0,13,0,0,0,0,0,10,1,171,0,0,0,57,14,0,16,50,12,47,0,0,0,9,0,1,0,0,0,3,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,1,168,11,1,0.976252,0,null,0,-7,0,-2,-4,-9,-1,-1,-11,0,0,-1,0,0,-9,1,121,0,0,0,9,2,0,0,20,1,36,0,0,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,13,168,19,1,0.976252,0,null,0,-7,0,-2,-2,-12,-1,-1,-19,0,0,-1,0,0,-9,1,171,0,0,0,8,3,0,0,45,2,22,0,0,0,16,0,19,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,0,0,0,0,0,0,0,17,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0
9,12,167,38,3,0.967751,15,null,0,-4,0,-6,-7,-13,-6,5,-8,0,-3,-3,0,0,-10,1,151,0,0,1,30,4,0,50,56,2,57,0,0,0,23,0,101,0,0,0,0,0,0,0,0,10,0,0,2,1,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,5,167,51,3,0.967751,7,null,-3,-13,0,-4,-10,-25,-3,-4,-37,0,-2,-1,0,0,-17,1,161,0,0,1,4,0,0,0,4,2,29,0,0,0,12,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,167,73,3,0.967751,73,null,1,17,0,7,16,32,5,14,73,0,3,1,1,1,25,1,1101,0,0,0,2,0,0,0,4,4,8,0,0,0,8,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,19,184,2,1,0.73333,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151,0,0,0,57,14,0,16,49,12,45,0,0,1,9,0,1,0,0,0,3,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,14,184,34,1,0.73333,28,null,0,9,0,3,6,15,2,2,22,0,1,0,0,1,12,1,171,0,0,0,6,3,0,0,51,2,21,0,0,1,18,0,19,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,0,0,0,0,0,0,0,19,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,0,1
10,3,184,31,1,0.73333,21,null,0,6,0,2,2,10,1,1,11,0,0,0,0,1,8,1,111,0,0,0,3,7,0,3,34,5,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,1,18,25,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
11,0,179,2,1,0,1,null,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,151,0,0,0,1,1,0,1,2,2,4,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,6,287,25,2,0.734968,22,null,0,3,0,2,3,7,2,3,19,0,0,2,0,0,5,1,1101,0,0,0,116,2,1,23,78,11,41,0,8,0,34,1,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,1,287,2,2,0.734968,1,null,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,111,0,0,0,14,2,1,0,7,1,8,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,4,287,82,2,0.734968,75,null,1,30,0,8,22,51,4,12,68,0,0,3,2,1,40,1,151,0,0,0,18,0,1,1,18,1,20,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,5,287,32,2,0.734968,22,null,0,4,0,3,0,6,0,6,12,0,0,1,0,-1,7,1,111,0,0,3,110,3,1,0,14,1,8,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
19,12,149,2,2,0.811278,0,null,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,1,131,0,0,1,30,4,0,50,56,2,46,0,0,0,15,0,84,0,0,0,0,0,0,0,0,10,0,0,2,1,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,19,149,6,2,0.811278,3,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151,0,0,0,59,14,0,16,49,12,45,0,0,0,9,0,1,0,0,0,3,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,12,212,13,1,0,6,null,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,-1,1,131,0,0,1,30,4,0,50,60,2,46,0,0,0,15,0,84,0,0,0,0,0,0,0,0,10,0,0,2,1,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,6,208,2,1,0,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,0,6,0,0,2,9,1,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,177,2,1,0,1,null,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,111,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3,140,1,2,0.918296,0,null,0,-1,0,0,-1,-1,0,0,-1,0,0,0,0,0,-1,1,161,0,0,0,6,1,0,2,43,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,7,0,2,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,140,2,2,0.918296,0,null,0,-1,0,0,-1,-1,0,-1,-2,0,0,0,0,0,-1,1,111,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,3,177,5,1,0,2,null,0,0,0,0,-1,-1,0,1,0,0,0,0,0,0,0,1,111,0,0,0,1,1,0,1,2,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,186,6,1,0,5,null,0,2,0,1,0,4,0,0,4,0,0,0,0,0,3,1,17,0,0,0,1,0,0,0,117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
